omp_thrd,Gauge_group,MPI_size,GLB_T,GLB_X,GLB_Y,GLB_Z,LOC_T,LOC_X,LOC_Y,LOC_Z,algb_kernel,geom_type,RLXD,SITE_FLOP,SITE_BYTE,Dirc_Data_Mov,Dphi-Reps,Dphi_KB,Dphi_msec,Dphi_GFLOPS,Dphi_BAND,Fused_Reps,Fused_KB,Fused_msec,Fused_GFLOPS,Fused_BAND,Job_Output
13,3,2,114,8,8,8,57,8,8,8,MACRO,OLD,12345,1320,3072,89653248,2892,87552.000000,2068.349121,53.8633,125.355,2892,87552.000000,2068.518066,53.8589,125.344,job.na.out
14,3,2,114,8,8,8,57,8,8,8,MACRO,OLD,12345,1320,3072,89653248,2958,87552.000000,2030.051025,56.1319,130.634,3278,87552.000000,2192.041016,57.6075,134.068,job.na.out
15,3,2,114,8,8,8,57,8,8,8,MACRO,OLD,12345,1320,3072,89653248,3202,87552.000000,2031.764038,60.7109,141.291,3202,87552.000000,2029.952026,60.7651,141.417,job.na.out
16,3,2,114,8,8,8,57,8,8,8,MACRO,OLD,12345,1320,3072,89653248,3645,87552.000000,2200.700928,63.8051,148.492,3645,87552.000000,2175.193115,64.5533,150.233,job.na.out
13,3,2,116,8,8,8,58,8,8,8,MACRO,OLD,12345,1320,3072,91226112,2738,89088.000000,2038.291016,52.6549,122.542,3015,89088.000000,2171.232910,54.4318,126.678,job.na.out
14,3,2,116,8,8,8,58,8,8,8,MACRO,OLD,12345,1320,3072,91226112,3009,89088.000000,2053.883057,57.4273,133.649,3009,89088.000000,2089.958984,56.436,131.342,job.na.out
15,3,2,116,8,8,8,58,8,8,8,MACRO,OLD,12345,1320,3072,91226112,3092,89088.000000,2002.717041,60.519,140.844,3431,89088.000000,2190.104004,61.4084,142.914,job.na.out
16,3,2,116,8,8,8,58,8,8,8,MACRO,OLD,12345,1320,3072,91226112,3593,89088.000000,2200.912109,63.9921,148.927,3593,89088.000000,2165.627930,65.0347,151.354,job.na.out
13,3,2,118,8,8,8,59,8,8,8,MACRO,OLD,12345,1320,3072,92798976,2736,90624.000000,2025.828979,53.8529,125.33,2736,90624.000000,2035.259033,53.6034,124.75,job.na.out
14,3,2,118,8,8,8,59,8,8,8,MACRO,OLD,12345,1320,3072,92798976,2887,90624.000000,2011.454956,57.2311,133.192,2887,90624.000000,2007.916992,57.332,133.427,job.na.out
15,3,2,118,8,8,8,59,8,8,8,MACRO,OLD,12345,1320,3072,92798976,3350,90624.000000,2201.475098,60.6774,141.213,3350,90624.000000,2200.625977,60.7008,141.267,job.na.out
16,3,2,118,8,8,8,59,8,8,8,MACRO,OLD,12345,1320,3072,92798976,3529,90624.000000,2188.721924,64.292,149.625,3529,90624.000000,2173.020020,64.7566,150.706,job.na.out
13,3,2,120,8,8,8,60,8,8,8,MACRO,OLD,12345,1320,3072,94371840,2706,92160.000000,2034.681030,53.9295,125.509,2706,92160.000000,2050.120117,53.5234,124.564,job.na.out
14,3,2,120,8,8,8,60,8,8,8,MACRO,OLD,12345,1320,3072,94371840,2847,92160.000000,2006.525024,57.5358,133.901,3138,92160.000000,2183.893066,58.2662,135.601,job.na.out
15,3,2,120,8,8,8,60,8,8,8,MACRO,OLD,12345,1320,3072,94371840,3015,92160.000000,2004.973999,60.9781,141.913,3333,92160.000000,2191.955078,61.6593,143.498,job.na.out
16,3,2,120,8,8,8,60,8,8,8,MACRO,OLD,12345,1320,3072,94371840,3483,92160.000000,2201.637939,64.1509,149.297,3483,92160.000000,2157.204102,65.4723,152.372,job.na.out
13,3,2,122,8,8,8,61,8,8,8,MACRO,OLD,12345,1320,3072,95944704,2650,93696.000000,2023.968018,53.9779,125.621,2650,93696.000000,2023.886963,53.9801,125.626,job.na.out
14,3,2,122,8,8,8,61,8,8,8,MACRO,OLD,12345,1320,3072,95944704,2851,93696.000000,2039.390015,57.6329,134.128,2851,93696.000000,2044.197021,57.4974,133.812,job.na.out
15,3,2,122,8,8,8,61,8,8,8,MACRO,OLD,12345,1320,3072,95944704,3252,93696.000000,2200.585938,60.9237,141.786,3252,93696.000000,2182.047119,61.4413,142.991,job.na.out
16,3,2,122,8,8,8,61,8,8,8,MACRO,OLD,12345,1320,3072,95944704,3435,93696.000000,2200.625977,64.3508,149.762,3435,93696.000000,2192.405029,64.5921,150.324,job.na.out
13,3,2,124,8,8,8,62,8,8,8,MACRO,OLD,12345,1320,3072,97517568,2858,95232.000000,2200.729004,54.4166,126.642,2858,95232.000000,2184.657959,54.8169,127.574,job.na.out
14,3,2,124,8,8,8,62,8,8,8,MACRO,OLD,12345,1320,3072,97517568,2776,95232.000000,2017.550049,57.6542,134.177,2776,95232.000000,2015.515015,57.7124,134.312,job.na.out
15,3,2,124,8,8,8,62,8,8,8,MACRO,OLD,12345,1320,3072,97517568,3210,95232.000000,2200.446045,61.1266,142.258,3210,95232.000000,2203.860107,61.0319,142.038,job.na.out
16,3,2,124,8,8,8,62,8,8,8,MACRO,OLD,12345,1320,3072,97517568,3111,95232.000000,2021.592041,64.4825,150.068,3424,95232.000000,2189.727051,65.5208,152.485,job.na.out
13,3,2,126,8,8,8,63,8,8,8,MACRO,OLD,12345,1320,3072,99090432,2619,96768.000000,2043.567993,54.5671,126.993,2619,96768.000000,2064.085938,54.0247,125.73,job.na.out
14,3,2,126,8,8,8,63,8,8,8,MACRO,OLD,12345,1320,3072,99090432,2746,96768.000000,2026.186035,57.704,134.293,2746,96768.000000,2011.175049,58.1347,135.295,job.na.out
15,3,2,126,8,8,8,63,8,8,8,MACRO,OLD,12345,1320,3072,99090432,2904,96768.000000,2016.849976,61.3066,142.677,2904,96768.000000,2007.025024,61.6067,143.376,job.na.out
16,3,2,126,8,8,8,63,8,8,8,MACRO,OLD,12345,1320,3072,99090432,3053,96768.000000,2004.406006,64.8523,150.929,3372,96768.000000,2188.885986,65.5917,152.65,job.na.out
13,3,2,128,8,8,8,64,8,8,8,MACRO,OLD,12345,1320,3072,100663296,2576,98304.000000,2043.401001,54.5276,126.901,2576,98304.000000,2052.522949,54.2852,126.337,job.na.out
14,3,2,128,8,8,8,64,8,8,8,MACRO,OLD,12345,1320,3072,100663296,2686,98304.000000,2007.906006,57.8611,134.659,2968,98304.000000,2198.991943,58.38,135.866,job.na.out
15,3,2,128,8,8,8,64,8,8,8,MACRO,OLD,12345,1320,3072,100663296,2838,98304.000000,2000.057007,61.3753,142.837,3137,98304.000000,2191.964111,61.902,144.063,job.na.out
16,3,2,128,8,8,8,64,8,8,8,MACRO,OLD,12345,1320,3072,100663296,3292,98304.000000,2200.962891,64.695,150.563,3292,98304.000000,2180.575928,65.2999,151.971,job.na.out
7,3,4,16,8,8,8,4,8,8,8,MACRO,OLD,12345,1320,3072,6291456,13664,6144.000000,2142.510010,17.2409,40.1242,13664,6144.000000,2069.052979,17.853,41.5487,job.na.out
8,3,4,16,8,8,8,4,8,8,8,MACRO,OLD,12345,1320,3072,6291456,14137,6144.000000,2080.469971,18.3696,42.7511,15783,6144.000000,2191.430908,19.47,45.312,job.na.out
7,3,4,20,8,8,8,5,8,8,8,MACRO,OLD,12345,1320,3072,7864320,11888,7680.000000,2142.666016,18.7486,43.633,11888,7680.000000,2011.581055,19.9703,46.4764,job.na.out
8,3,4,20,8,8,8,5,8,8,8,MACRO,OLD,12345,1320,3072,7864320,12749,7680.000000,2104.886963,20.4673,47.6331,12749,7680.000000,2001.749023,21.5219,50.0873,job.na.out
7,3,4,24,8,8,8,6,8,8,8,MACRO,OLD,12345,1320,3072,9437184,10566,9216.000000,2130.069092,20.1146,46.8122,10566,9216.000000,2056.373047,20.8355,48.4899,job.na.out
8,3,4,24,8,8,8,6,8,8,8,MACRO,OLD,12345,1320,3072,9437184,11336,9216.000000,2102.759033,21.8608,50.876,12572,9216.000000,2196.360107,23.2111,54.0186,job.na.out
7,3,4,28,8,8,8,7,8,8,8,MACRO,OLD,12345,1320,3072,11010048,9716,10752.000000,2144.132080,21.4377,49.8913,9716,10752.000000,2054.711914,22.3706,52.0626,job.na.out
8,3,4,28,8,8,8,7,8,8,8,MACRO,OLD,12345,1320,3072,11010048,10458,10752.000000,2106.308105,23.4892,54.6658,10458,10752.000000,2021.895996,24.4699,56.9481,job.na.out
7,3,4,32,8,8,8,8,8,8,8,MACRO,OLD,12345,1320,3072,12582912,8715,12288.000000,2137.402100,22.0453,51.3053,8715,12288.000000,2015.286987,23.3811,54.4141,job.na.out
8,3,4,32,8,8,8,8,8,8,8,MACRO,OLD,12345,1320,3072,12582912,9189,12288.000000,2027.671021,24.5022,57.0232,10421,12288.000000,2195.496094,25.6632,59.7252,job.na.out
7,3,4,36,8,8,8,9,8,8,8,MACRO,OLD,12345,1320,3072,14155776,8186,13824.000000,2143.607910,23.2281,54.058,8186,13824.000000,2086.669922,23.8619,55.5331,job.na.out
8,3,4,36,8,8,8,9,8,8,8,MACRO,OLD,12345,1320,3072,14155776,8774,13824.000000,2105.022949,25.3529,59.0031,8774,13824.000000,2006.697021,26.5951,61.8941,job.na.out
7,3,4,40,8,8,8,10,8,8,8,MACRO,OLD,12345,1320,3072,15728640,7557,15360.000000,2137.485107,23.8941,55.608,7557,15360.000000,2071.235107,24.6583,57.3867,job.na.out
8,3,4,40,8,8,8,10,8,8,8,MACRO,OLD,12345,1320,3072,15728640,8218,15360.000000,2096.977051,26.486,61.6401,8218,15360.000000,2046.869995,27.1344,63.1491,job.na.out
7,3,4,44,8,8,8,11,8,8,8,MACRO,OLD,12345,1320,3072,17301504,6986,16896.000000,2124.370117,24.4475,56.8961,6986,16896.000000,2048.641113,25.3512,58.9993,job.na.out
8,3,4,44,8,8,8,11,8,8,8,MACRO,OLD,12345,1320,3072,17301504,7630,16896.000000,2091.229980,27.1243,63.1258,7630,16896.000000,2019.048950,28.094,65.3825,job.na.out
7,3,4,48,8,8,8,12,8,8,8,MACRO,OLD,12345,1320,3072,18874368,6573,18432.000000,2122.569092,25.1146,58.4486,6573,18432.000000,2055.631104,25.9325,60.3519,job.na.out
8,3,4,48,8,8,8,12,8,8,8,MACRO,OLD,12345,1320,3072,18874368,7192,18432.000000,2102.612061,27.7406,64.5599,7192,18432.000000,2031.292969,28.7146,66.8266,job.na.out
7,3,4,52,8,8,8,13,8,8,8,MACRO,OLD,12345,1320,3072,20447232,5939,19968.000000,2047.771973,25.4811,59.3016,5939,19968.000000,2011.755005,25.9373,60.3633,job.na.out
8,3,4,52,8,8,8,13,8,8,8,MACRO,OLD,12345,1320,3072,20447232,6797,19968.000000,2103.228027,28.3934,66.0793,6797,19968.000000,2034.484985,29.3528,68.312,job.na.out
7,3,4,56,8,8,8,14,8,8,8,MACRO,OLD,12345,1320,3072,22020096,5923,21504.000000,2155.507080,25.9995,60.5078,5923,21504.000000,2095.222900,26.7475,62.2488,job.na.out
8,3,4,56,8,8,8,14,8,8,8,MACRO,OLD,12345,1320,3072,22020096,6381,21504.000000,2089.748047,28.8913,67.2379,6381,21504.000000,2017.786987,29.9216,69.6358,job.na.out
7,3,4,60,8,8,8,15,8,8,8,MACRO,OLD,12345,1320,3072,23592960,5632,23040.000000,2168.992920,26.3233,61.2614,5632,23040.000000,2142.122070,26.6535,62.0299,job.na.out
8,3,4,60,8,8,8,15,8,8,8,MACRO,OLD,12345,1320,3072,23592960,6074,23040.000000,2099.783936,29.3248,68.2468,6074,23040.000000,2042.442993,30.1481,70.1629,job.na.out
7,3,4,64,8,8,8,16,8,8,8,MACRO,OLD,12345,1320,3072,25165824,5420,24576.000000,2192.048096,26.737,62.2243,5420,24576.000000,2135.239014,27.4484,63.8799,job.na.out
8,3,4,64,8,8,8,16,8,8,8,MACRO,OLD,12345,1320,3072,25165824,5511,24576.000000,2005.652954,29.7125,69.149,6234,24576.000000,2194.760986,30.7145,71.481,job.na.out
7,3,4,68,8,8,8,17,8,8,8,MACRO,OLD,12345,1320,3072,26738688,4852,26112.000000,2072.955078,26.892,62.5851,4852,26112.000000,2043.817993,27.2754,63.4773,job.na.out
8,3,4,68,8,8,8,17,8,8,8,MACRO,OLD,12345,1320,3072,26738688,5525,26112.000000,2111.416992,30.0643,69.9678,5525,26112.000000,2077.810059,30.5506,71.0995,job.na.out
7,3,4,72,8,8,8,18,8,8,8,MACRO,OLD,12345,1320,3072,28311552,4736,27648.000000,2111.064941,27.2914,63.5146,4736,27648.000000,2079.615967,27.7042,64.4751,job.na.out
8,3,4,72,8,8,8,18,8,8,8,MACRO,OLD,12345,1320,3072,28311552,5504,27648.000000,2198.343994,30.4578,70.8837,5504,27648.000000,2160.535889,30.9908,72.1241,job.na.out
7,3,4,76,8,8,8,19,8,8,8,MACRO,OLD,12345,1320,3072,29884416,4483,29184.000000,2093.157959,27.502,64.0046,4483,29184.000000,2046.656982,28.1269,65.4589,job.na.out
8,3,4,76,8,8,8,19,8,8,8,MACRO,OLD,12345,1320,3072,29884416,5026,29184.000000,2098.900879,30.7488,71.5608,5026,29184.000000,2044.322998,31.5697,73.4713,job.na.out
7,3,4,80,8,8,8,20,8,8,8,MACRO,OLD,12345,1320,3072,31457280,4435,30720.000000,2159.808105,27.7557,64.5951,4435,30720.000000,2116.367920,28.3254,65.921,job.na.out
8,3,4,80,8,8,8,20,8,8,8,MACRO,OLD,12345,1320,3072,31457280,4843,30720.000000,2110.627930,31.0153,72.1812,4843,30720.000000,2052.048096,31.9007,74.2417,job.na.out
7,3,4,84,8,8,8,21,8,8,8,MACRO,OLD,12345,1320,3072,33030144,4075,32256.000000,2067.873047,27.9684,65.09,4075,32256.000000,2020.329956,28.6265,66.6217,job.na.out
8,3,4,84,8,8,8,21,8,8,8,MACRO,OLD,12345,1320,3072,33030144,4421,32256.000000,2004.947021,31.2954,72.833,5002,32256.000000,2199.794922,32.2719,75.1055,job.na.out
7,3,4,88,8,8,8,22,8,8,8,MACRO,OLD,12345,1320,3072,34603008,4150,33792.000000,2199.613037,28.0523,65.2853,4150,33792.000000,2155.933105,28.6206,66.608,job.na.out
8,3,4,88,8,8,8,22,8,8,8,MACRO,OLD,12345,1320,3072,34603008,4644,33792.000000,2191.763916,31.504,73.3183,4644,33792.000000,2164.902100,31.8948,74.228,job.na.out
7,3,4,92,8,8,8,23,8,8,8,MACRO,OLD,12345,1320,3072,36175872,3956,35328.000000,2165.655029,28.3948,66.0824,3956,35328.000000,2121.300049,28.9885,67.4642,job.na.out
8,3,4,92,8,8,8,23,8,8,8,MACRO,OLD,12345,1320,3072,36175872,4083,35328.000000,2003.352051,31.6806,73.7295,4593,35328.000000,2190.930908,32.5866,75.838,job.na.out
7,3,4,96,8,8,8,24,8,8,8,MACRO,OLD,12345,1320,3072,37748736,3713,36864.000000,2118.257080,28.4316,66.1681,3713,36864.000000,2070.775879,29.0835,67.6853,job.na.out
8,3,4,96,8,8,8,24,8,8,8,MACRO,OLD,12345,1320,3072,37748736,4065,36864.000000,2069.415039,31.8616,74.1507,4065,36864.000000,2015.203979,32.7187,76.1454,job.na.out
7,3,4,100,8,8,8,25,8,8,8,MACRO,OLD,12345,1320,3072,39321600,3606,38400.000000,2126.947021,28.6453,66.6654,3606,38400.000000,2100.272949,29.0091,67.512,job.na.out
8,3,4,100,8,8,8,25,8,8,8,MACRO,OLD,12345,1320,3072,39321600,3974,38400.000000,2092.012939,32.0957,74.6955,3974,38400.000000,2051.080078,32.7363,76.1862,job.na.out
7,3,4,104,8,8,8,26,8,8,8,MACRO,OLD,12345,1320,3072,40894464,3510,39936.000000,2148.603027,28.7057,66.806,3510,39936.000000,2105.260010,29.2967,68.1814,job.na.out
8,3,4,104,8,8,8,26,8,8,8,MACRO,OLD,12345,1320,3072,40894464,3809,39936.000000,2073.229980,32.2835,75.1325,3809,39936.000000,2027.416016,33.013,76.8303,job.na.out
7,3,4,108,8,8,8,27,8,8,8,MACRO,OLD,12345,1320,3072,42467328,3378,41472.000000,2129.819092,28.9417,67.3553,3378,41472.000000,2097.341064,29.3899,68.3983,job.na.out
8,3,4,108,8,8,8,27,8,8,8,MACRO,OLD,12345,1320,3072,42467328,3722,41472.000000,2095.743896,32.4075,75.4211,3722,41472.000000,2046.972046,33.1797,77.2182,job.na.out
7,3,4,112,8,8,8,28,8,8,8,MACRO,OLD,12345,1320,3072,44040192,3276,43008.000000,2145.042969,28.9008,67.26,3276,43008.000000,2128.738037,29.1222,67.7752,job.na.out
8,3,4,112,8,8,8,28,8,8,8,MACRO,OLD,12345,1320,3072,44040192,3618,43008.000000,2102.153076,32.5691,75.7972,3618,43008.000000,2065.808105,33.1421,77.1308,job.na.out
7,3,4,116,8,8,8,29,8,8,8,MACRO,OLD,12345,1320,3072,45613056,3160,44544.000000,2127.611084,29.1096,67.7461,3160,44544.000000,2087.260010,29.6724,69.0557,job.na.out
8,3,4,116,8,8,8,29,8,8,8,MACRO,OLD,12345,1320,3072,45613056,3665,44544.000000,2199.729980,32.6548,75.9965,3665,44544.000000,2173.423096,33.05,76.9164,job.na.out
7,3,4,120,8,8,8,30,8,8,8,MACRO,OLD,12345,1320,3072,47185920,3162,46080.000000,2198.998047,29.1543,67.8499,3162,46080.000000,2168.810059,29.5601,68.7944,job.na.out
8,3,4,120,8,8,8,30,8,8,8,MACRO,OLD,12345,1320,3072,47185920,3361,46080.000000,2084.157959,32.6966,76.094,3361,46080.000000,2049.783936,33.2449,77.37,job.na.out
7,3,4,124,8,8,8,31,8,8,8,MACRO,OLD,12345,1320,3072,48758784,2928,47616.000000,2109.826904,29.0757,67.667,2928,47616.000000,2085.327881,29.4173,68.462,job.na.out
8,3,4,124,8,8,8,31,8,8,8,MACRO,OLD,12345,1320,3072,48758784,3284,47616.000000,2119.617920,32.4602,75.5437,3284,47616.000000,2101.393066,32.7417,76.1989,job.na.out
7,3,4,128,8,8,8,32,8,8,8,MACRO,OLD,12345,1320,3072,50331648,2828,49152.000000,2089.732910,29.2673,68.113,2828,49152.000000,2063.052979,29.6458,68.9938,job.na.out
8,3,4,128,8,8,8,32,8,8,8,MACRO,OLD,12345,1320,3072,50331648,3123,49152.000000,2089.000000,32.3316,75.2445,3123,49152.000000,2046.444946,33.0039,76.8092,job.na.out
5,3,6,24,8,8,8,4,8,8,8,MACRO,OLD,12345,1320,3072,6291456,10557,6144.000000,2198.070068,12.9838,30.2169,10557,6144.000000,2091.879883,13.6429,31.7508,job.na.out
5,3,6,30,8,8,8,5,8,8,8,MACRO,OLD,12345,1320,3072,7864320,9305,7680.000000,2184.160889,14.3961,33.5037,9305,7680.000000,2116.019043,14.8597,34.5826,job.na.out
5,3,6,36,8,8,8,6,8,8,8,MACRO,OLD,12345,1320,3072,9437184,8009,9216.000000,2122.774902,15.2992,35.6055,8009,9216.000000,2052.366943,15.8241,36.8269,job.na.out
5,3,6,42,8,8,8,7,8,8,8,MACRO,OLD,12345,1320,3072,11010048,7513,10752.000000,2199.278076,16.1613,37.6117,7513,10752.000000,2141.428955,16.5978,38.6277,job.na.out
5,3,6,48,8,8,8,8,8,8,8,MACRO,OLD,12345,1320,3072,12582912,6680,12288.000000,2153.083008,16.7745,39.0388,6680,12288.000000,2095.695068,17.2338,40.1079,job.na.out
5,3,6,54,8,8,8,9,8,8,8,MACRO,OLD,12345,1320,3072,14155776,6268,13824.000000,2198.881104,17.3386,40.3516,6268,13824.000000,2153.522949,17.7038,41.2015,job.na.out
5,3,6,60,8,8,8,10,8,8,8,MACRO,OLD,12345,1320,3072,15728640,5606,15360.000000,2137.812988,17.7226,41.2453,5606,15360.000000,2100.185059,18.0401,41.9843,job.na.out
5,3,6,66,8,8,8,11,8,8,8,MACRO,OLD,12345,1320,3072,17301504,5395,16896.000000,2202.229004,18.2123,42.3851,5395,16896.000000,2166.011963,18.5169,43.0938,job.na.out
5,3,6,72,8,8,8,12,8,8,8,MACRO,OLD,12345,1320,3072,18874368,5035,18432.000000,2198.778076,18.5713,43.2206,5035,18432.000000,2177.124023,18.7561,43.6504,job.na.out
5,3,6,78,8,8,8,13,8,8,8,MACRO,OLD,12345,1320,3072,20447232,4744,19968.000000,2202.583008,18.9234,44.04,4744,19968.000000,2200.885010,18.938,44.0739,job.na.out
5,3,6,84,8,8,8,14,8,8,8,MACRO,OLD,12345,1320,3072,22020096,4288,21504.000000,2139.717041,18.9614,44.1283,4288,21504.000000,2111.322998,19.2164,44.7218,job.na.out
5,3,6,90,8,8,8,15,8,8,8,MACRO,OLD,12345,1320,3072,23592960,4216,23040.000000,2203.922119,19.3928,45.1322,4216,23040.000000,2202.826904,19.4024,45.1547,job.na.out
5,3,6,96,8,8,8,16,8,8,8,MACRO,OLD,12345,1320,3072,25165824,3938,24576.000000,2196.398926,19.3878,45.1207,3938,24576.000000,2255.333984,18.8812,43.9416,job.na.out
5,3,6,102,8,8,8,17,8,8,8,MACRO,OLD,12345,1320,3072,26738688,3762,26112.000000,2203.232910,19.6178,45.6561,3762,26112.000000,2174.035889,19.8813,46.2692,job.na.out
5,3,6,108,8,8,8,18,8,8,8,MACRO,OLD,12345,1320,3072,28311552,3418,27648.000000,2153.957031,19.3042,44.9261,3418,27648.000000,2149.416016,19.345,45.021,job.na.out
5,3,6,114,8,8,8,19,8,8,8,MACRO,OLD,12345,1320,3072,29884416,3367,29184.000000,2195.760986,19.6904,45.825,3367,29184.000000,2208.114014,19.5803,45.5687,job.na.out
5,3,6,120,8,8,8,20,8,8,8,MACRO,OLD,12345,1320,3072,31457280,3198,30720.000000,2201.631104,19.634,45.6936,3198,30720.000000,2222.375977,19.4507,45.267,job.na.out
5,3,6,126,8,8,8,21,8,8,8,MACRO,OLD,12345,1320,3072,33030144,3006,32256.000000,2203.206055,19.3641,45.0655,3006,32256.000000,2232.810059,19.1073,44.468,job.na.out
4,3,8,32,8,8,8,4,8,8,8,MACRO,OLD,12345,1320,3072,6291456,9718,6144.000000,2098.985107,12.5162,29.1285,9718,6144.000000,2037.172974,12.8959,30.0124,job.na.out
4,3,8,40,8,8,8,5,8,8,8,MACRO,OLD,12345,1320,3072,7864320,8330,7680.000000,2104.843018,13.3733,31.1234,8330,7680.000000,2037.883057,13.8127,32.146,job.na.out
4,3,8,48,8,8,8,6,8,8,8,MACRO,OLD,12345,1320,3072,9437184,7301,9216.000000,2101.760010,14.0862,32.7825,7301,9216.000000,2060.672119,14.3671,33.4361,job.na.out
4,3,8,56,8,8,8,7,8,8,8,MACRO,OLD,12345,1320,3072,11010048,6401,10752.000000,2089.916016,14.4898,33.7216,6401,10752.000000,2030.102051,14.9167,34.7152,job.na.out
4,3,8,64,8,8,8,8,8,8,8,MACRO,OLD,12345,1320,3072,12582912,5967,12288.000000,2142.770996,15.0562,35.0398,5967,12288.000000,2109.044922,15.2969,35.6001,job.na.out
4,3,8,72,8,8,8,9,8,8,8,MACRO,OLD,12345,1320,3072,14155776,5443,13824.000000,2147.320068,15.418,35.8819,5443,13824.000000,2115.465088,15.6502,36.4222,job.na.out
4,3,8,80,8,8,8,10,8,8,8,MACRO,OLD,12345,1320,3072,15728640,4809,15360.000000,2066.851074,15.725,36.5963,4809,15360.000000,2069.032959,15.7084,36.5577,job.na.out
4,3,8,88,8,8,8,11,8,8,8,MACRO,OLD,12345,1320,3072,17301504,4529,16896.000000,2106.491943,15.9838,37.1986,4529,16896.000000,2115.972900,15.9121,37.0319,job.na.out
4,3,8,96,8,8,8,12,8,8,8,MACRO,OLD,12345,1320,3072,18874368,4238,18432.000000,2135.162109,16.0974,37.463,4238,18432.000000,2124.903076,16.1751,37.6439,job.na.out
4,3,8,104,8,8,8,13,8,8,8,MACRO,OLD,12345,1320,3072,20447232,3830,19968.000000,2069.269043,16.2618,37.8457,3830,19968.000000,2062.958984,16.3116,37.9614,job.na.out
4,3,8,112,8,8,8,14,8,8,8,MACRO,OLD,12345,1320,3072,22020096,3499,21504.000000,2029.871948,16.3097,37.9572,3499,21504.000000,2018.619019,16.4007,38.1688,job.na.out
4,3,8,120,8,8,8,15,8,8,8,MACRO,OLD,12345,1320,3072,23592960,3313,23040.000000,2063.260986,16.2781,37.8835,3313,23040.000000,2049.733887,16.3855,38.1335,job.na.out
4,3,8,128,8,8,8,16,8,8,8,MACRO,OLD,12345,1320,3072,25165824,3206,24576.000000,2123.218018,16.328,37.9997,3206,24576.000000,2102.279053,16.4906,38.3782,job.na.out
3,3,10,40,8,8,8,4,8,8,8,MACRO,OLD,12345,1320,3072,6291456,7953,6144.000000,2204.319092,9.7535,22.6991,7953,6144.000000,2196.137939,9.78983,22.7836,job.na.out
3,3,10,50,8,8,8,5,8,8,8,MACRO,OLD,12345,1320,3072,7864320,6799,7680.000000,2197.759033,10.4539,24.3291,6799,7680.000000,2195.581055,10.4643,24.3532,job.na.out
3,3,10,60,8,8,8,6,8,8,8,MACRO,OLD,12345,1320,3072,9437184,5898,9216.000000,2208.934082,10.8272,25.1979,5898,9216.000000,2206.124023,10.841,25.23,job.na.out
3,3,10,70,8,8,8,7,8,8,8,MACRO,OLD,12345,1320,3072,11010048,5232,10752.000000,2195.256104,11.2752,26.2405,5232,10752.000000,2202.023926,11.2406,26.1598,job.na.out
3,3,10,80,8,8,8,8,8,8,8,MACRO,OLD,12345,1320,3072,12582912,4677,12288.000000,2191.393066,11.5393,26.8552,4677,12288.000000,2195.706055,11.5167,26.8024,job.na.out
3,3,10,90,8,8,8,9,8,8,8,MACRO,OLD,12345,1320,3072,14155776,4259,13824.000000,2203.867920,11.7546,27.3562,4259,13824.000000,2230.299072,11.6153,27.032,job.na.out
3,3,10,100,8,8,8,10,8,8,8,MACRO,OLD,12345,1320,3072,15728640,3810,15360.000000,2201.649902,11.6955,27.2187,3810,15360.000000,2236.826904,11.5116,26.7907,job.na.out
3,3,10,110,8,8,8,11,8,8,8,MACRO,OLD,12345,1320,3072,17301504,3500,16896.000000,2194.124023,11.8589,27.5988,3500,16896.000000,2226.605957,11.6859,27.1962,job.na.out
3,3,10,120,8,8,8,12,8,8,8,MACRO,OLD,12345,1320,3072,18874368,3100,18432.000000,2213.342041,11.359,26.4354,3100,18432.000000,2339.129883,10.7481,25.0138,job.na.out
2,3,14,56,8,8,8,4,8,8,8,MACRO,OLD,12345,1320,3072,6291456,5979,6144.000000,2180.956055,7.41115,17.2478,5979,6144.000000,2208.095947,7.32006,17.0358,job.na.out
2,3,14,70,8,8,8,5,8,8,8,MACRO,OLD,12345,1320,3072,7864320,4967,7680.000000,2143.281982,7.83121,18.2254,4967,7680.000000,2139.429932,7.84531,18.2582,job.na.out
2,3,14,84,8,8,8,6,8,8,8,MACRO,OLD,12345,1320,3072,9437184,4208,9216.000000,2156.429932,7.9129,18.4155,4208,9216.000000,2145.572021,7.95294,18.5087,job.na.out
2,3,14,98,8,8,8,7,8,8,8,MACRO,OLD,12345,1320,3072,11010048,3705,10752.000000,2144.331055,8.17407,19.0233,3705,10752.000000,2184.270996,8.0246,18.6754,job.na.out
2,3,14,112,8,8,8,8,8,8,8,MACRO,OLD,12345,1320,3072,12582912,3137,12288.000000,2135.540039,7.9422,18.4837,3137,12288.000000,2168.491943,7.82151,18.2028,job.na.out
2,3,14,126,8,8,8,9,8,8,8,MACRO,OLD,12345,1320,3072,14155776,2811,13824.000000,2209.295898,7.73915,18.0111,2811,13824.000000,2257.285889,7.57462,17.6282,job.na.out
2,3,16,64,8,8,8,4,8,8,8,MACRO,OLD,12345,1320,3072,6291456,5760,6144.000000,2086.826904,7.46174,17.3655,5760,6144.000000,2057.893066,7.56665,17.6097,job.na.out
2,3,16,80,8,8,8,5,8,8,8,MACRO,OLD,12345,1320,3072,7864320,4893,7680.000000,2124.947021,7.7811,18.1087,4893,7680.000000,2109.406006,7.83843,18.2422,job.na.out
2,3,16,96,8,8,8,6,8,8,8,MACRO,OLD,12345,1320,3072,9437184,4232,9216.000000,2151.976074,7.9745,18.5588,4232,9216.000000,2174.283936,7.89268,18.3684,job.na.out
