omp_thrd,Gauge_group,MPI_size,GLB_T,GLB_X,GLB_Y,GLB_Z,LOC_T,LOC_X,LOC_Y,LOC_Z,algb_kernel,geom_type,RLXD,SITE_FLOP,SITE_BYTE,Dirc_Data_Mov,Dphi-Reps,Dphi_KB,Dphi_msec,Dphi_GFLOPS,Dphi_BAND,Fused_Reps,Fused_KB,Fused_msec,Fused_GFLOPS,Fused_BAND,Job_Output
29,3,2,100,8,8,8,50,8,8,8,AVX2,OLD,12345,1320,3072,78643200,6039,76800.000000,2192.885986,93.06,216.576,6039,76800.000000,2201.711914,92.6869,215.708,job.na.out
30,3,2,100,8,8,8,50,8,8,8,AVX2,OLD,12345,1320,3072,78643200,6173,76800.000000,2202.382080,94.7147,220.427,6173,76800.000000,2192.071045,95.1602,221.464,job.na.out
31,3,2,100,8,8,8,50,8,8,8,AVX2,OLD,12345,1320,3072,78643200,6333,76800.000000,2206.808105,96.9748,225.687,6333,76800.000000,2190.895020,97.6791,227.326,job.na.out
32,3,2,100,8,8,8,50,8,8,8,AVX2,OLD,12345,1320,3072,78643200,6485,76800.000000,2201.177002,99.5563,231.695,6485,76800.000000,2192.224121,99.9629,232.641,job.na.out
26,3,2,102,8,8,8,51,8,8,8,AVX2,OLD,12345,1320,3072,80216064,5487,78336.000000,2199.773926,85.9748,200.087,5487,78336.000000,2234.016113,84.657,197.02,job.na.out
27,3,2,102,8,8,8,51,8,8,8,AVX2,OLD,12345,1320,3072,80216064,5612,78336.000000,2197.592041,88.0207,204.848,5612,78336.000000,2207.093018,87.6418,203.966,job.na.out
28,3,2,102,8,8,8,51,8,8,8,AVX2,OLD,12345,1320,3072,80216064,5808,78336.000000,2202.486084,90.8924,211.531,5808,78336.000000,2229.939941,89.7734,208.927,job.na.out
29,3,2,102,8,8,8,51,8,8,8,AVX2,OLD,12345,1320,3072,80216064,5956,78336.000000,2188.257080,93.8146,218.332,5956,78336.000000,2197.184082,93.4334,217.445,job.na.out
30,3,2,102,8,8,8,51,8,8,8,AVX2,OLD,12345,1320,3072,80216064,6086,78336.000000,2189.606934,95.8032,222.96,6086,78336.000000,2187.718018,95.8859,223.153,job.na.out
31,3,2,102,8,8,8,51,8,8,8,AVX2,OLD,12345,1320,3072,80216064,6304,78336.000000,2207.906982,98.4123,229.032,6304,78336.000000,2209.335938,98.3487,228.884,job.na.out
32,3,2,102,8,8,8,51,8,8,8,AVX2,OLD,12345,1320,3072,80216064,6365,78336.000000,2190.979980,100.132,233.035,6365,78336.000000,2190.169922,100.169,233.121,job.na.out
26,3,2,104,8,8,8,52,8,8,8,AVX2,OLD,12345,1320,3072,81788928,5388,79872.000000,2203.079102,85.9498,200.029,5388,79872.000000,2223.672119,85.1538,198.176,job.na.out
27,3,2,104,8,8,8,52,8,8,8,AVX2,OLD,12345,1320,3072,81788928,5530,79872.000000,2202.714111,88.2296,205.334,5530,79872.000000,2209.139893,87.9729,204.737,job.na.out
28,3,2,104,8,8,8,52,8,8,8,AVX2,OLD,12345,1320,3072,81788928,5680,79872.000000,2201.716064,90.6639,211,5680,79872.000000,2209.111084,90.3604,210.293,job.na.out
29,3,2,104,8,8,8,52,8,8,8,AVX2,OLD,12345,1320,3072,81788928,5833,79872.000000,2197.064941,93.3032,217.142,5833,79872.000000,2197.023926,93.3049,217.146,job.na.out
30,3,2,104,8,8,8,52,8,8,8,AVX2,OLD,12345,1320,3072,81788928,5986,79872.000000,2199.989990,95.6232,222.541,5986,79872.000000,2196.998047,95.7534,222.844,job.na.out
31,3,2,104,8,8,8,52,8,8,8,AVX2,OLD,12345,1320,3072,81788928,6153,79872.000000,2204.371094,98.0956,228.295,6153,79872.000000,2194.875977,98.5199,229.283,job.na.out
32,3,2,104,8,8,8,52,8,8,8,AVX2,OLD,12345,1320,3072,81788928,6291,79872.000000,2195.520996,100.7,234.356,6291,79872.000000,2193.728027,100.782,234.548,job.na.out
26,3,2,106,8,8,8,53,8,8,8,AVX2,OLD,12345,1320,3072,83361792,5303,81408.000000,2196.685059,86.4716,201.243,5303,81408.000000,2220.825928,85.5317,199.055,job.na.out
27,3,2,106,8,8,8,53,8,8,8,AVX2,OLD,12345,1320,3072,83361792,5462,81408.000000,2203.149902,88.803,206.669,5462,81408.000000,2218.733887,88.1792,205.217,job.na.out
28,3,2,106,8,8,8,53,8,8,8,AVX2,OLD,12345,1320,3072,83361792,5624,81408.000000,2203.822998,91.4089,212.733,5624,81408.000000,2214.309082,90.976,211.726,job.na.out
29,3,2,106,8,8,8,53,8,8,8,AVX2,OLD,12345,1320,3072,83361792,5802,81408.000000,2201.633057,94.3958,219.685,5802,81408.000000,2222.752930,93.4989,217.597,job.na.out
30,3,2,106,8,8,8,53,8,8,8,AVX2,OLD,12345,1320,3072,83361792,5922,81408.000000,2197.950928,96.5095,224.604,5922,81408.000000,2208.456055,96.0504,223.536,job.na.out
31,3,2,106,8,8,8,53,8,8,8,AVX2,OLD,12345,1320,3072,83361792,6035,81408.000000,2196.072998,98.4352,229.085,6035,81408.000000,2191.565918,98.6376,229.557,job.na.out
32,3,2,106,8,8,8,53,8,8,8,AVX2,OLD,12345,1320,3072,83361792,6180,81408.000000,2201.885986,100.534,233.97,6180,81408.000000,2188.321045,101.157,235.421,job.na.out
26,3,2,108,8,8,8,54,8,8,8,AVX2,OLD,12345,1320,3072,84934656,5225,82944.000000,2199.800049,86.6844,201.738,5225,82944.000000,2223.068115,85.7771,199.627,job.na.out
27,3,2,108,8,8,8,54,8,8,8,AVX2,OLD,12345,1320,3072,84934656,5376,82944.000000,2201.177979,89.1337,207.438,5376,82944.000000,2226.446045,88.1221,205.084,job.na.out
28,3,2,108,8,8,8,54,8,8,8,AVX2,OLD,12345,1320,3072,84934656,5525,82944.000000,2205.508057,91.4242,212.769,5525,82944.000000,2216.933105,90.9531,211.673,job.na.out
29,3,2,108,8,8,8,54,8,8,8,AVX2,OLD,12345,1320,3072,84934656,5676,82944.000000,2207.035889,93.8579,218.433,5676,82944.000000,2212.666992,93.619,217.877,job.na.out
30,3,2,108,8,8,8,54,8,8,8,AVX2,OLD,12345,1320,3072,84934656,5811,82944.000000,2205.299072,96.1659,223.804,5811,82944.000000,2199.706055,96.4104,224.373,job.na.out
31,3,2,108,8,8,8,54,8,8,8,AVX2,OLD,12345,1320,3072,84934656,6006,82944.000000,2198.922119,99.6812,231.985,6006,82944.000000,2208.611084,99.2439,230.968,job.na.out
32,3,2,108,8,8,8,54,8,8,8,AVX2,OLD,12345,1320,3072,84934656,6076,82944.000000,2186.906982,101.397,235.978,6076,82944.000000,2182.073975,101.622,236.501,job.na.out
26,3,2,110,8,8,8,55,8,8,8,AVX2,OLD,12345,1320,3072,86507520,5143,84480.000000,2204.034912,86.737,201.861,5143,84480.000000,2231.670898,85.6629,199.361,job.na.out
27,3,2,110,8,8,8,55,8,8,8,AVX2,OLD,12345,1320,3072,86507520,5298,84480.000000,2209.581055,89.1269,207.423,5298,84480.000000,2220.751953,88.6785,206.379,job.na.out
28,3,2,110,8,8,8,55,8,8,8,AVX2,OLD,12345,1320,3072,86507520,5462,84480.000000,2193.054932,92.5782,215.455,5462,84480.000000,2212.492920,91.7649,213.562,job.na.out
29,3,2,110,8,8,8,55,8,8,8,AVX2,OLD,12345,1320,3072,86507520,5572,84480.000000,2195.882080,94.3211,219.511,5572,84480.000000,2196.400879,94.2988,219.459,job.na.out
30,3,2,110,8,8,8,55,8,8,8,AVX2,OLD,12345,1320,3072,86507520,5725,84480.000000,2196.128906,96.9001,225.513,5725,84480.000000,2201.315918,96.6718,224.982,job.na.out
31,3,2,110,8,8,8,55,8,8,8,AVX2,OLD,12345,1320,3072,86507520,5831,84480.000000,2178.250000,99.5043,231.574,5831,84480.000000,2182.780029,99.2978,231.093,job.na.out
32,3,2,110,8,8,8,55,8,8,8,AVX2,OLD,12345,1320,3072,86507520,6044,84480.000000,2203.195068,101.971,237.315,6044,84480.000000,2202.414062,102.007,237.399,job.na.out
26,3,2,112,8,8,8,56,8,8,8,AVX2,OLD,12345,1320,3072,88080384,5050,86016.000000,2209.909912,86.4866,201.278,5050,86016.000000,2249.533936,84.9632,197.732,job.na.out
27,3,2,112,8,8,8,56,8,8,8,AVX2,OLD,12345,1320,3072,88080384,5204,86016.000000,2200.574951,89.5021,208.296,5204,86016.000000,2216.524902,88.858,206.797,job.na.out
28,3,2,112,8,8,8,56,8,8,8,AVX2,OLD,12345,1320,3072,88080384,5336,86016.000000,2192.854004,92.0954,214.331,5336,86016.000000,2199.892090,91.8008,213.645,job.na.out
29,3,2,112,8,8,8,56,8,8,8,AVX2,OLD,12345,1320,3072,88080384,5540,86016.000000,2201.783936,95.2285,221.623,5540,86016.000000,2218.224121,94.5227,219.98,job.na.out
30,3,2,112,8,8,8,56,8,8,8,AVX2,OLD,12345,1320,3072,88080384,5616,86016.000000,2194.344971,96.8622,225.425,5616,86016.000000,2189.802979,97.0631,225.892,job.na.out
31,3,2,112,8,8,8,56,8,8,8,AVX2,OLD,12345,1320,3072,88080384,5761,86016.000000,2192.365967,99.4527,231.454,5761,86016.000000,2185.688965,99.7566,232.161,job.na.out
32,3,2,112,8,8,8,56,8,8,8,AVX2,OLD,12345,1320,3072,88080384,5877,86016.000000,2183.263916,101.878,237.098,5877,86016.000000,2178.962891,102.079,237.566,job.na.out
26,3,2,114,8,8,8,57,8,8,8,AVX2,OLD,12345,1320,3072,89653248,5002,87552.000000,2202.763916,87.4771,203.583,5002,87552.000000,2231.960938,86.3328,200.92,job.na.out
27,3,2,114,8,8,8,57,8,8,8,AVX2,OLD,12345,1320,3072,89653248,5158,87552.000000,2200.937012,90.2802,210.107,5158,87552.000000,2226.669922,89.2369,207.678,job.na.out
28,3,2,114,8,8,8,57,8,8,8,AVX2,OLD,12345,1320,3072,89653248,5297,87552.000000,2209.718018,92.3447,214.911,5297,87552.000000,2218.799072,91.9667,214.032,job.na.out
29,3,2,114,8,8,8,57,8,8,8,AVX2,OLD,12345,1320,3072,89653248,5449,87552.000000,2200.584961,95.3888,221.996,5449,87552.000000,2219.438965,94.5785,220.11,job.na.out
30,3,2,114,8,8,8,57,8,8,8,AVX2,OLD,12345,1320,3072,89653248,5555,87552.000000,2192.577881,97.5995,227.141,5555,87552.000000,2206.537109,96.9821,225.704,job.na.out
31,3,2,114,8,8,8,57,8,8,8,AVX2,OLD,12345,1320,3072,89653248,5756,87552.000000,2205.274902,100.549,234.004,5756,87552.000000,2220.575928,99.8559,232.392,job.na.out
32,3,2,114,8,8,8,57,8,8,8,AVX2,OLD,12345,1320,3072,89653248,5869,87552.000000,2194.425049,103.03,239.778,5869,87552.000000,2203.475098,102.606,238.793,job.na.out
26,3,2,116,8,8,8,58,8,8,8,AVX2,OLD,12345,1320,3072,91226112,4930,89088.000000,2199.729980,87.8516,204.455,4930,89088.000000,2232.992920,86.5429,201.409,job.na.out
27,3,2,116,8,8,8,58,8,8,8,AVX2,OLD,12345,1320,3072,91226112,5064,89088.000000,2199.972900,90.2294,209.989,5064,89088.000000,2226.081055,89.1712,207.526,job.na.out
28,3,2,116,8,8,8,58,8,8,8,AVX2,OLD,12345,1320,3072,91226112,5201,89088.000000,2190.061035,93.0899,216.646,5201,89088.000000,2214.851074,92.048,214.221,job.na.out
29,3,2,116,8,8,8,58,8,8,8,AVX2,OLD,12345,1320,3072,91226112,5365,89088.000000,2204.096924,95.4137,222.054,5365,89088.000000,2216.422119,94.8832,220.819,job.na.out
30,3,2,116,8,8,8,58,8,8,8,AVX2,OLD,12345,1320,3072,91226112,5509,89088.000000,2205.549072,97.9102,227.864,5509,89088.000000,2215.468994,97.4718,226.843,job.na.out
31,3,2,116,8,8,8,58,8,8,8,AVX2,OLD,12345,1320,3072,91226112,5611,89088.000000,2186.257080,100.603,234.131,5611,89088.000000,2195.529053,100.178,233.142,job.na.out
32,3,2,116,8,8,8,58,8,8,8,AVX2,OLD,12345,1320,3072,91226112,5723,89088.000000,2179.824951,102.914,239.509,5723,89088.000000,2188.160889,102.522,238.596,job.na.out
26,3,2,118,8,8,8,59,8,8,8,AVX2,OLD,12345,1320,3072,92798976,4837,90624.000000,2202.466064,87.5715,203.803,4837,90624.000000,2220.935059,86.8433,202.108,job.na.out
27,3,2,118,8,8,8,59,8,8,8,AVX2,OLD,12345,1320,3072,92798976,4999,90624.000000,2204.110107,90.4369,210.471,4999,90624.000000,2226.662109,89.521,208.34,job.na.out
28,3,2,118,8,8,8,59,8,8,8,AVX2,OLD,12345,1320,3072,92798976,5123,90624.000000,2198.236084,92.9279,216.268,5123,90624.000000,2210.117920,92.4283,215.106,job.na.out
29,3,2,118,8,8,8,59,8,8,8,AVX2,OLD,12345,1320,3072,92798976,5272,90624.000000,2199.106934,95.5928,222.47,5272,90624.000000,2214.700928,94.9197,220.904,job.na.out
30,3,2,118,8,8,8,59,8,8,8,AVX2,OLD,12345,1320,3072,92798976,5436,90624.000000,2209.785889,98.0901,228.282,5436,90624.000000,2219.330078,97.6683,227.301,job.na.out
31,3,2,118,8,8,8,59,8,8,8,AVX2,OLD,12345,1320,3072,92798976,5554,90624.000000,2195.542969,100.869,234.751,5554,90624.000000,2206.812988,100.354,233.552,job.na.out
32,3,2,118,8,8,8,59,8,8,8,AVX2,OLD,12345,1320,3072,92798976,5700,90624.000000,2201.875000,103.223,240.229,5700,90624.000000,2203.177002,103.162,240.087,job.na.out
26,3,2,120,8,8,8,60,8,8,8,AVX2,OLD,12345,1320,3072,94371840,4777,92160.000000,2205.862061,87.8157,204.371,4777,92160.000000,2227.177979,86.9752,202.415,job.na.out
27,3,2,120,8,8,8,60,8,8,8,AVX2,OLD,12345,1320,3072,94371840,4913,92160.000000,2190.646973,90.943,211.649,4913,92160.000000,2218.727051,89.7921,208.971,job.na.out
28,3,2,120,8,8,8,60,8,8,8,AVX2,OLD,12345,1320,3072,94371840,5038,92160.000000,2194.779053,93.0813,216.626,5038,92160.000000,2213.144043,92.3089,214.828,job.na.out
29,3,2,120,8,8,8,60,8,8,8,AVX2,OLD,12345,1320,3072,94371840,5210,92160.000000,2193.967041,96.2948,224.104,5210,92160.000000,2219.717041,95.1777,221.504,job.na.out
30,3,2,120,8,8,8,60,8,8,8,AVX2,OLD,12345,1320,3072,94371840,5367,92160.000000,2202.902100,98.7942,229.921,5367,92160.000000,2220.645996,98.0048,228.084,job.na.out
31,3,2,120,8,8,8,60,8,8,8,AVX2,OLD,12345,1320,3072,94371840,5474,92160.000000,2191.190918,101.302,235.758,5474,92160.000000,2196.623047,101.052,235.175,job.na.out
32,3,2,120,8,8,8,60,8,8,8,AVX2,OLD,12345,1320,3072,94371840,5623,92160.000000,2204.488037,103.432,240.715,5623,92160.000000,2208.368896,103.25,240.292,job.na.out
26,3,2,122,8,8,8,61,8,8,8,AVX2,OLD,12345,1320,3072,95944704,4698,93696.000000,2192.955078,88.3196,205.544,4698,93696.000000,2225.509033,87.0277,202.537,job.na.out
27,3,2,122,8,8,8,61,8,8,8,AVX2,OLD,12345,1320,3072,95944704,4849,93696.000000,2194.323975,91.1014,212.018,4849,93696.000000,2220.654053,90.0212,209.504,job.na.out
28,3,2,122,8,8,8,61,8,8,8,AVX2,OLD,12345,1320,3072,95944704,5007,93696.000000,2207.556885,93.506,217.614,5007,93696.000000,2222.404053,92.8813,216.16,job.na.out
29,3,2,122,8,8,8,61,8,8,8,AVX2,OLD,12345,1320,3072,95944704,5133,93696.000000,2201.637939,96.1168,223.69,5133,93696.000000,2221.364990,95.2632,221.703,job.na.out
30,3,2,122,8,8,8,61,8,8,8,AVX2,OLD,12345,1320,3072,95944704,5288,93696.000000,2205.270020,98.8561,230.065,5288,93696.000000,2211.089111,98.5959,229.46,job.na.out
31,3,2,122,8,8,8,61,8,8,8,AVX2,OLD,12345,1320,3072,95944704,5370,93696.000000,2199.955078,100.632,234.197,5370,93696.000000,2188.356934,101.165,235.438,job.na.out
32,3,2,122,8,8,8,61,8,8,8,AVX2,OLD,12345,1320,3072,95944704,5560,93696.000000,2208.441895,103.792,241.552,5560,93696.000000,2214.177979,103.523,240.926,job.na.out
26,3,2,124,8,8,8,62,8,8,8,AVX2,OLD,12345,1320,3072,97517568,4633,95232.000000,2195.204102,88.4348,205.812,4633,95232.000000,2218.920898,87.4895,203.612,job.na.out
27,3,2,124,8,8,8,62,8,8,8,AVX2,OLD,12345,1320,3072,97517568,4763,95232.000000,2194.350098,90.9516,211.669,4763,95232.000000,2208.773926,90.3576,210.287,job.na.out
28,3,2,124,8,8,8,62,8,8,8,AVX2,OLD,12345,1320,3072,97517568,4929,95232.000000,2196.773926,94.0176,218.805,4929,95232.000000,2221.187012,92.9842,216.4,job.na.out
29,3,2,124,8,8,8,62,8,8,8,AVX2,OLD,12345,1320,3072,97517568,5032,95232.000000,2191.195068,96.2266,223.946,5032,95232.000000,2196.180908,96.0082,223.437,job.na.out
30,3,2,124,8,8,8,62,8,8,8,AVX2,OLD,12345,1320,3072,97517568,5187,95232.000000,2184.846924,99.4789,231.514,5187,95232.000000,2201.071045,98.7456,229.808,job.na.out
31,3,2,124,8,8,8,62,8,8,8,AVX2,OLD,12345,1320,3072,97517568,5340,95232.000000,2198.508057,101.777,236.862,5340,95232.000000,2207.178955,101.377,235.932,job.na.out
32,3,2,124,8,8,8,62,8,8,8,AVX2,OLD,12345,1320,3072,97517568,5495,95232.000000,2199.383057,104.689,243.641,5495,95232.000000,2204.704102,104.437,243.053,job.na.out
26,3,2,126,8,8,8,63,8,8,8,AVX2,OLD,12345,1320,3072,99090432,4549,96768.000000,2182.270020,88.7548,206.557,4549,96768.000000,2216.263916,87.3935,203.388,job.na.out
27,3,2,126,8,8,8,63,8,8,8,AVX2,OLD,12345,1320,3072,99090432,4726,96768.000000,2200.175049,91.4578,212.847,4726,96768.000000,2229.128906,90.2699,210.083,job.na.out
28,3,2,126,8,8,8,63,8,8,8,AVX2,OLD,12345,1320,3072,99090432,4863,96768.000000,2199.905029,94.1206,219.044,4863,96768.000000,2219.697021,93.2814,217.091,job.na.out
29,3,2,126,8,8,8,63,8,8,8,AVX2,OLD,12345,1320,3072,99090432,5013,96768.000000,2195.069092,97.2375,226.298,5013,96768.000000,2221.493896,96.0809,223.606,job.na.out
30,3,2,126,8,8,8,63,8,8,8,AVX2,OLD,12345,1320,3072,99090432,5151,96768.000000,2198.289062,99.768,232.187,5151,96768.000000,2218.950928,98.839,230.025,job.na.out
31,3,2,126,8,8,8,63,8,8,8,AVX2,OLD,12345,1320,3072,99090432,5256,96768.000000,2189.110107,102.229,237.914,5256,96768.000000,2205.812988,101.454,236.112,job.na.out
32,3,2,126,8,8,8,63,8,8,8,AVX2,OLD,12345,1320,3072,99090432,5349,96768.000000,2179.622070,104.49,243.177,5349,96768.000000,2189.018066,104.042,242.134,job.na.out
26,3,2,128,8,8,8,64,8,8,8,AVX2,OLD,12345,1320,3072,100663296,4528,98304.000000,2198.930908,89.0674,207.284,4528,98304.000000,2239.458008,87.4555,203.533,job.na.out
27,3,2,128,8,8,8,64,8,8,8,AVX2,OLD,12345,1320,3072,100663296,4659,98304.000000,2200.291016,91.5876,213.149,4659,98304.000000,2225.944092,90.532,210.693,job.na.out
28,3,2,128,8,8,8,64,8,8,8,AVX2,OLD,12345,1320,3072,100663296,4799,98304.000000,2201.031982,94.3079,219.48,4799,98304.000000,2220.252930,93.4915,217.58,job.na.out
29,3,2,128,8,8,8,64,8,8,8,AVX2,OLD,12345,1320,3072,100663296,4926,98304.000000,2205.829102,96.5932,224.799,4926,98304.000000,2216.697021,96.1196,223.697,job.na.out
30,3,2,128,8,8,8,64,8,8,8,AVX2,OLD,12345,1320,3072,100663296,5064,98304.000000,2201.418945,99.4981,231.559,5064,98304.000000,2217.913086,98.7582,229.837,job.na.out
31,3,2,128,8,8,8,64,8,8,8,AVX2,OLD,12345,1320,3072,100663296,5191,98304.000000,2194.604004,102.31,238.104,5191,98304.000000,2206.451904,101.761,236.825,job.na.out
32,3,2,128,8,8,8,64,8,8,8,AVX2,OLD,12345,1320,3072,100663296,5330,98304.000000,2191.633057,105.192,244.811,5330,98304.000000,2206.007080,104.507,243.216,job.na.out
26,3,2,130,8,8,8,65,8,8,8,AVX2,OLD,12345,1320,3072,102236160,4460,99840.000000,2197.071045,89.176,207.537,4460,99840.000000,2232.472900,87.7619,204.246,job.na.out
27,3,2,130,8,8,8,65,8,8,8,AVX2,OLD,12345,1320,3072,102236160,4608,99840.000000,2202.324951,91.9154,213.912,4608,99840.000000,2232.291016,90.6815,211.041,job.na.out
28,3,2,130,8,8,8,65,8,8,8,AVX2,OLD,12345,1320,3072,102236160,4744,99840.000000,2200.013916,94.7276,220.457,4744,99840.000000,2225.376953,93.648,217.944,job.na.out
29,3,2,130,8,8,8,65,8,8,8,AVX2,OLD,12345,1320,3072,102236160,4862,99840.000000,2201.861084,97.0024,225.751,4862,99840.000000,2214.091064,96.4665,224.504,job.na.out
30,3,2,130,8,8,8,65,8,8,8,AVX2,OLD,12345,1320,3072,102236160,5033,99840.000000,2210.070068,100.041,232.823,5033,99840.000000,2224.167969,99.4069,231.347,job.na.out
31,3,2,130,8,8,8,65,8,8,8,AVX2,OLD,12345,1320,3072,102236160,5108,99840.000000,2193.781006,102.286,238.047,5108,99840.000000,2202.775879,101.868,237.075,job.na.out
32,3,2,130,8,8,8,65,8,8,8,AVX2,OLD,12345,1320,3072,102236160,5269,99840.000000,2202.382080,105.098,244.591,5269,99840.000000,2210.433105,104.715,243.7,job.na.out
26,3,2,132,8,8,8,66,8,8,8,AVX2,OLD,12345,1320,3072,103809024,4400,101376.000000,2197.210938,89.3241,207.882,4400,101376.000000,2230.197998,88.0029,204.807,job.na.out
27,3,2,132,8,8,8,66,8,8,8,AVX2,OLD,12345,1320,3072,103809024,4515,101376.000000,2196.017090,91.7086,213.431,4515,101376.000000,2222.707031,90.6073,210.868,job.na.out
28,3,2,132,8,8,8,66,8,8,8,AVX2,OLD,12345,1320,3072,103809024,4660,101376.000000,2191.979004,94.8282,220.691,4660,101376.000000,2220.225098,93.6217,217.883,job.na.out
29,3,2,132,8,8,8,66,8,8,8,AVX2,OLD,12345,1320,3072,103809024,4803,101376.000000,2203.560059,97.2245,226.268,4803,101376.000000,2213.879883,96.7713,225.213,job.na.out
30,3,2,132,8,8,8,66,8,8,8,AVX2,OLD,12345,1320,3072,103809024,4923,101376.000000,2201.525879,99.7456,232.135,4923,101376.000000,2212.971924,99.2297,230.935,job.na.out
31,3,2,132,8,8,8,66,8,8,8,AVX2,OLD,12345,1320,3072,103809024,5072,101376.000000,2201.304932,102.775,239.185,5072,101376.000000,2215.165039,102.132,237.689,job.na.out
32,3,2,132,8,8,8,66,8,8,8,AVX2,OLD,12345,1320,3072,103809024,5205,101376.000000,2193.936035,105.824,246.282,5205,101376.000000,2217.177002,104.715,243.7,job.na.out
26,3,2,134,8,8,8,67,8,8,8,AVX2,OLD,12345,1320,3072,105381888,4357,102912.000000,2198.477051,89.7396,208.849,4357,102912.000000,2239.896973,88.0802,204.987,job.na.out
27,3,2,134,8,8,8,67,8,8,8,AVX2,OLD,12345,1320,3072,105381888,4472,102912.000000,2201.778076,91.9702,214.04,4472,102912.000000,2230.020020,90.8054,211.329,job.na.out
28,3,2,134,8,8,8,67,8,8,8,AVX2,OLD,12345,1320,3072,105381888,4607,102912.000000,2196.918945,94.9561,220.989,4607,102912.000000,2221.439941,93.9079,218.549,job.na.out
29,3,2,134,8,8,8,67,8,8,8,AVX2,OLD,12345,1320,3072,105381888,4694,102912.000000,2179.351074,97.5292,226.977,4694,102912.000000,2197.872070,96.7073,225.064,job.na.out
30,3,2,134,8,8,8,67,8,8,8,AVX2,OLD,12345,1320,3072,105381888,4878,102912.000000,2197.841064,100.5,233.89,4878,102912.000000,2225.417969,99.2542,230.992,job.na.out
31,3,2,134,8,8,8,67,8,8,8,AVX2,OLD,12345,1320,3072,105381888,5018,102912.000000,2199.018066,103.329,240.474,5018,102912.000000,2215.656006,102.553,238.668,job.na.out
32,3,2,134,8,8,8,67,8,8,8,AVX2,OLD,12345,1320,3072,105381888,5077,102912.000000,2179.650879,105.472,245.463,5077,102912.000000,2187.295898,105.104,244.605,job.na.out
26,3,2,136,8,8,8,68,8,8,8,AVX2,OLD,12345,1320,3072,106954752,4270,104448.000000,2190.913086,89.5685,208.45,4270,104448.000000,2224.377930,88.221,205.314,job.na.out
27,3,2,136,8,8,8,68,8,8,8,AVX2,OLD,12345,1320,3072,106954752,4410,104448.000000,2205.756104,91.8827,213.836,4410,104448.000000,2212.938965,91.5845,213.142,job.na.out
28,3,2,136,8,8,8,68,8,8,8,AVX2,OLD,12345,1320,3072,106954752,4528,104448.000000,2197.383057,94.7008,220.394,4528,104448.000000,2206.797119,94.2968,219.454,job.na.out
29,3,2,136,8,8,8,68,8,8,8,AVX2,OLD,12345,1320,3072,106954752,4679,104448.000000,2201.825928,97.6614,227.285,4679,104448.000000,2217.478027,96.972,225.68,job.na.out
30,3,2,136,8,8,8,68,8,8,8,AVX2,OLD,12345,1320,3072,106954752,4795,104448.000000,2195.635010,100.365,233.576,4795,104448.000000,2215.749023,99.4537,231.456,job.na.out
31,3,2,136,8,8,8,68,8,8,8,AVX2,OLD,12345,1320,3072,106954752,4933,104448.000000,2198.951904,103.098,239.936,4933,104448.000000,2210.714111,102.549,238.659,job.na.out
32,3,2,136,8,8,8,68,8,8,8,AVX2,OLD,12345,1320,3072,106954752,5084,104448.000000,2207.476074,105.843,246.326,5084,104448.000000,2218.582031,105.313,245.093,job.na.out
26,3,2,138,8,8,8,69,8,8,8,AVX2,OLD,12345,1320,3072,108527616,4240,105984.000000,2203.263916,89.7413,208.852,4240,105984.000000,2233.259033,88.536,206.047,job.na.out
27,3,2,138,8,8,8,69,8,8,8,AVX2,OLD,12345,1320,3072,108527616,4359,105984.000000,2198.448975,92.462,215.184,4359,105984.000000,2222.112061,91.4774,212.893,job.na.out
28,3,2,138,8,8,8,69,8,8,8,AVX2,OLD,12345,1320,3072,108527616,4486,105984.000000,2201.287109,95.0332,221.168,4486,105984.000000,2221.385010,94.1734,219.167,job.na.out
29,3,2,138,8,8,8,69,8,8,8,AVX2,OLD,12345,1320,3072,108527616,4625,105984.000000,2196.626953,98.1857,228.505,4625,105984.000000,2228.118896,96.798,225.275,job.na.out
30,3,2,138,8,8,8,69,8,8,8,AVX2,OLD,12345,1320,3072,108527616,4758,105984.000000,2203.371094,100.7,234.357,4758,105984.000000,2215.138916,100.165,233.112,job.na.out
31,3,2,138,8,8,8,69,8,8,8,AVX2,OLD,12345,1320,3072,108527616,4831,105984.000000,2176.406982,103.512,240.9,4831,105984.000000,2196.071045,102.585,238.743,job.na.out
32,3,2,138,8,8,8,69,8,8,8,AVX2,OLD,12345,1320,3072,108527616,5023,105984.000000,2199.260986,106.507,247.872,5023,105984.000000,2222.684082,105.385,245.259,job.na.out
26,3,2,140,8,8,8,70,8,8,8,AVX2,OLD,12345,1320,3072,110100480,4190,107520.000000,2199.087891,90.1391,209.778,4190,107520.000000,2237.170898,88.6047,206.207,job.na.out
27,3,2,140,8,8,8,70,8,8,8,AVX2,OLD,12345,1320,3072,110100480,4305,107520.000000,2198.072998,92.6559,215.635,4305,107520.000000,2226.460938,91.4745,212.886,job.na.out
28,3,2,140,8,8,8,70,8,8,8,AVX2,OLD,12345,1320,3072,110100480,4446,107520.000000,2198.474121,95.6731,222.657,4446,107520.000000,2230.284912,94.3085,219.482,job.na.out
29,3,2,140,8,8,8,70,8,8,8,AVX2,OLD,12345,1320,3072,110100480,4582,107520.000000,2205.437012,98.2884,228.744,4582,107520.000000,2224.716064,97.4367,226.762,job.na.out
